scene,view,objA,objB,same,front_depth_diff_mm,rel_diff
stack5_scene0009,view_el60_az195,potted_meat_can,potted_meat_can,1,28.5,1.15
stack5_scene0009,view_el60_az195,knife,knife,1,46.4,2.1
stack5_scene0009,view_el60_az255,wood_block,wood_block,1,113.2,1.06
stack5_scene0009,view_el60_az255,potted_meat_can,potted_meat_can,1,30.1,1.18
stack5_scene0009,view_el60_az255,knife,knife,1,9.8,1.59
stack5_scene0009,view_el75_az105,wood_block,wood_block,1,31.8,0.5
stack5_scene0009,view_el75_az105,wood_block,wood_block,1,48.3,0.7
stack5_scene0009,view_el75_az105,wood_block,wood_block,1,16.3,0.24
stack5_scene0009,view_el75_az225,wood_block,wood_block,1,49.9,0.68
stack5_scene0009,view_el75_az225,knife,knife,1,15.3,1.83
stack5_scene0009,view_el90,wood_block,wood_block,1,75.0,0.94
stack5_scene0009,view_el90,knife,knife,1,5.0,1.0
stack5_scene0010,view_el30_az135,fork,fork,1,61.8,2.27
stack5_scene0010,view_el30_az195,pitcher_base,pitcher_base,1,79.5,1.46
stack5_scene0010,view_el30_az195,fork,fork,1,93.7,2.91
stack5_scene0010,view_el45_az135,pitcher_base,pitcher_base,1,27.0,0.35
stack5_scene0010,view_el45_az135,potted_meat_can,potted_meat_can,1,20.2,0.8
stack5_scene0010,view_el45_az135,fork,fork,1,51.0,2.46
stack5_scene0010,view_el60_az180,pitcher_base,pitcher_base,1,142.4,2.07
stack5_scene0010,view_el60_az180,pitcher_base,pitcher_base,1,76.8,0.85
stack5_scene0010,view_el60_az180,pitcher_base,pitcher_base,1,62.8,0.85
stack5_scene0010,view_el60_az180,pitcher_base,pitcher_base,1,13.3,0.16
stack5_scene0010,view_el60_az180,pitcher_base,pitcher_base,1,76.1,1.49
stack5_scene0010,view_el60_az180,potted_meat_can,potted_meat_can,1,26.3,1.03
stack5_scene0010,view_el60_az180,fork,fork,1,53.2,2.55
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,148.5,2.8
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,76.2,1.22
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,63.1,0.75
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,0.8,0.01
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,10.0,0.12
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,63.9,1.03
stack5_scene0010,view_el60_az195,pitcher_base,pitcher_base,1,73.1,1.23
stack5_scene0010,view_el60_az195,potted_meat_can,potted_meat_can,1,23.2,0.99
stack5_scene0010,view_el60_az195,potted_meat_can,potted_meat_can,1,24.2,1.02
stack5_scene0010,view_el60_az195,fork,fork,1,51.5,2.61
stack5_scene0010,view_el60_az255,pitcher_base,pitcher_base,1,62.3,0.61
stack5_scene0010,view_el60_az255,pitcher_base,pitcher_base,1,15.6,0.24
stack5_scene0010,view_el60_az255,fork,fork,1,12.4,1.62
stack5_scene0010,view_el75_az105,pitcher_base,pitcher_base,1,7.9,0.08
stack5_scene0010,view_el75_az105,pitcher_base,pitcher_base,1,83.8,0.74
stack5_scene0010,view_el75_az105,pitcher_base,pitcher_base,1,48.1,0.54
stack5_scene0010,view_el75_az105,pitcher_base,pitcher_base,1,35.7,0.4
stack5_scene0010,view_el75_az225,pitcher_base,pitcher_base,1,153.3,1.75
stack5_scene0010,view_el75_az225,pitcher_base,pitcher_base,1,57.8,0.64
stack5_scene0010,view_el75_az225,pitcher_base,pitcher_base,1,31.5,0.46
stack5_scene0010,view_el75_az225,pitcher_base,pitcher_base,1,48.7,0.63
stack5_scene0010,view_el75_az225,fork,fork,1,16.9,2.17
stack5_scene0010,view_el90,pitcher_base,pitcher_base,1,180.0,1.68
stack5_scene0010,view_el90,pitcher_base,pitcher_base,1,50.1,0.54
stack5_scene0010,view_el90,pitcher_base,pitcher_base,1,70.0,0.76
stack5_scene0010,view_el90,pitcher_base,pitcher_base,1,40.0,0.44
stack5_scene0010,view_el90,pitcher_base,pitcher_base,1,30.0,0.31
stack5_scene0010,view_el90,fork,fork,1,0.0,0.0
stack5_scene0011,view_el30_az135,foam_brick,padlock,0,156.1,7.82
stack5_scene0011,view_el30_az135,foam_brick,padlock,0,154.7,8.18
stack5_scene0011,view_el30_az135,foam_brick,sponge,0,11.9,0.56
stack5_scene0011,view_el30_az135,foam_brick,padlock,0,158.1,8.24
stack5_scene0011,view_el30_az135,foam_brick,padlock,0,156.9,8.89
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,192.3,4.7
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,190.7,4.87
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,186.9,4.81
stack5_scene0011,view_el30_az210,wood_block,sponge,0,196.3,4.89
stack5_scene0011,view_el30_az210,wood_block,tennis_ball,0,336.2,9.74
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,184.2,4.38
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,182.6,4.52
stack5_scene0011,view_el30_az210,wood_block,foam_brick,0,178.8,4.46
stack5_scene0011,view_el30_az210,wood_block,sponge,0,188.3,4.56
stack5_scene0011,view_el30_az210,wood_block,tennis_ball,0,328.1,9.19
stack5_scene0011,view_el30_az210,foam_brick,sponge,0,9.4,0.58
stack5_scene0011,view_el30_az240,foam_brick,sponge,0,8.6,0.48
stack5_scene0011,view_el30_az240,tennis_ball,tennis_ball,1,13.3,1.05
stack5_scene0011,view_el45_az135,foam_brick,sponge,0,19.9,1.07
stack5_scene0011,view_el45_az225,wood_block,foam_brick,0,181.4,3.83
stack5_scene0011,view_el45_az225,wood_block,foam_brick,0,175.6,3.84
stack5_scene0011,view_el45_az225,wood_block,sponge,0,193.0,4.31
stack5_scene0011,view_el45_az225,wood_block,wood_block,1,45.9,0.73
stack5_scene0011,view_el45_az225,wood_block,foam_brick,0,160.4,3.07
stack5_scene0011,view_el45_az225,wood_block,foam_brick,0,154.6,3.05
stack5_scene0011,view_el45_az225,wood_block,sponge,0,172.0,3.46
stack5_scene0011,view_el45_az225,foam_brick,sponge,0,17.4,1.0
stack5_scene0011,view_el45_az225,tennis_ball,tennis_ball,1,16.6,1.34
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,178.2,3.4
stack5_scene0011,view_el60_az180,wood_block,sponge,0,208.4,4.01
stack5_scene0011,view_el60_az180,wood_block,sponge,0,212.7,4.36
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,179.1,3.4
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,179.4,3.66
stack5_scene0011,view_el60_az180,wood_block,sponge,0,208.4,4.1
stack5_scene0011,view_el60_az180,wood_block,sponge,0,211.6,4.35
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,180.6,3.69
stack5_scene0011,view_el60_az180,wood_block,wood_block,1,32.9,0.43
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,188.7,4.25
stack5_scene0011,view_el60_az180,wood_block,sponge,0,217.7,4.72
stack5_scene0011,view_el60_az180,wood_block,sponge,0,220.9,5.02
stack5_scene0011,view_el60_az180,wood_block,foam_brick,0,189.9,4.29
stack5_scene0011,view_el60_az180,foam_brick,sponge,0,33.5,2.0
stack5_scene0011,view_el60_az180,foam_brick,sponge,0,32.8,1.92
stack5_scene0011,view_el60_az180,sponge,foam_brick,0,31.0,1.7
stack5_scene0011,view_el60_az180,sponge,foam_brick,0,35.1,2.8
stack5_scene0011,view_el60_az180,sponge,foam_brick,0,31.0,1.82
stack5_scene0011,view_el60_az180,padlock,padlock,1,3.0,0.34
stack5_scene0011,view_el60_az180,padlock,padlock,1,5.0,0.41
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,188.3,3.56
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,184.0,3.9
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,185.4,3.88
stack5_scene0011,view_el60_az195,wood_block,sponge,0,216.6,4.38
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,196.8,3.76
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,192.4,4.13
stack5_scene0011,view_el60_az195,wood_block,foam_brick,0,193.8,4.11
stack5_scene0011,view_el60_az195,wood_block,sponge,0,225.0,4.6
stack5_scene0011,view_el60_az195,foam_brick,sponge,0,38.4,1.82
stack5_scene0011,view_el60_az195,foam_brick,sponge,0,33.4,1.89
stack5_scene0011,view_el60_az195,foam_brick,sponge,0,31.7,1.77
stack5_scene0011,view_el60_az195,padlock,padlock,1,0.2,0.03
stack5_scene0011,view_el60_az255,foam_brick,sponge,0,22.8,1.62
stack5_scene0011,view_el60_az255,padlock,padlock,1,4.8,0.74
stack5_scene0011,view_el60_az255,tennis_ball,tennis_ball,1,8.2,0.7
stack5_scene0011,view_el75_az105,wood_block,wood_block,1,9.7,0.13
stack5_scene0011,view_el75_az105,wood_block,wood_block,1,48.8,0.67
stack5_scene0011,view_el75_az105,wood_block,wood_block,1,15.4,0.25
stack5_scene0011,view_el75_az105,wood_block,wood_block,1,34.1,0.48
stack5_scene0011,view_el75_az105,foam_brick,foam_brick,1,28.6,1.37
stack5_scene0011,view_el75_az105,foam_brick,sponge,0,31.8,1.78
stack5_scene0011,view_el75_az105,padlock,padlock,1,0.2,0.02
stack5_scene0011,view_el75_az225,wood_block,wood_block,1,46.1,0.78
stack5_scene0011,view_el75_az225,foam_brick,sponge,0,37.7,2.26
stack5_scene0011,view_el75_az225,padlock,padlock,1,5.3,0.77
stack5_scene0011,view_el90,wood_block,wood_block,1,35.0,0.5
stack5_scene0011,view_el90,wood_block,wood_block,1,65.0,0.96
stack5_scene0011,view_el90,wood_block,wood_block,1,20.0,0.47
stack5_scene0011,view_el90,wood_block,wood_block,1,45.0,0.69
stack5_scene0011,view_el90,padlock,padlock,1,15.0,3.0
stack5_scene0011,view_el90,padlock,padlock,1,0.0,0.0
stack5_scene0012,view_el30_az135,phillips_screwdriver,phillips_screwdriver,1,8.4,0.9
stack5_scene0012,view_el30_az135,phillips_screwdriver,phillips_screwdriver,1,2.5,0.16
stack5_scene0012,view_el30_az135,phillips_screwdriver,phillips_screwdriver,1,8.6,0.56
stack5_scene0012,view_el30_az135,phillips_screwdriver,phillips_screwdriver,1,6.1,0.78
stack5_scene0012,view_el30_az195,orange,orange,1,22.0,1.36
stack5_scene0012,view_el30_az195,phillips_screwdriver,phillips_screwdriver,1,34.8,1.37
stack5_scene0012,view_el30_az210,phillips_screwdriver,phillips_screwdriver,1,40.5,1.76
stack5_scene0012,view_el30_az240,phillips_screwdriver,phillips_screwdriver,1,35.6,1.93
stack5_scene0012,view_el45_az135,phillips_screwdriver,phillips_screwdriver,1,5.0,0.63
stack5_scene0012,view_el45_az225,phillips_screwdriver,phillips_screwdriver,1,30.0,1.82
stack5_scene0012,view_el45_az225,phillips_screwdriver,phillips_screwdriver,1,25.4,1.57
stack5_scene0012,view_el60_az180,phillips_screwdriver,phillips_screwdriver,1,17.0,1.61
stack5_scene0012,view_el60_az180,phillips_screwdriver,phillips_screwdriver,1,15.7,1.4
stack5_scene0012,view_el60_az180,phillips_screwdriver,phillips_screwdriver,1,7.0,1.12
stack5_scene0012,view_el60_az180,phillips_screwdriver,phillips_screwdriver,1,11.8,1.27
stack5_scene0012,view_el60_az195,phillips_screwdriver,phillips_screwdriver,1,17.6,1.46
stack5_scene0012,view_el60_az255,orange,orange,1,15.0,0.98
stack5_scene0012,view_el60_az255,phillips_screwdriver,phillips_screwdriver,1,8.8,1.11
stack5_scene0012,view_el75_az225,orange,orange,1,17.5,1.29
stack5_scene0012,view_el75_az225,phillips_screwdriver,phillips_screwdriver,1,12.6,1.64
stack5_scene0013,view_el30_az135,sugar_box,sugar_box,1,20.6,1.01
stack5_scene0013,view_el30_az135,foam_brick,sponge,0,14.2,0.66
stack5_scene0013,view_el30_az135,padlock,padlock,1,0.3,0.02
stack5_scene0013,view_el30_az195,sugar_box,foam_brick,0,102.9,3.38
stack5_scene0013,view_el30_az195,sugar_box,foam_brick,0,108.2,3.58
stack5_scene0013,view_el30_az195,foam_brick,sugar_box,0,124.6,5.09
stack5_scene0013,view_el30_az195,foam_brick,sugar_box,0,124.1,5.06
stack5_scene0013,view_el30_az195,sugar_box,foam_brick,0,129.9,5.36
stack5_scene0013,view_el30_az195,sugar_box,sugar_box,1,37.6,1.55
stack5_scene0013,view_el30_az195,foam_brick,sugar_box,0,129.3,5.34
stack5_scene0013,view_el30_az195,foam_brick,sponge,0,13.4,0.79
stack5_scene0013,view_el30_az195,padlock,padlock,1,3.9,0.31
stack5_scene0013,view_el30_az210,sugar_box,foam_brick,0,101.9,3.09
stack5_scene0013,view_el30_az210,sugar_box,foam_brick,0,106.0,3.29
stack5_scene0013,view_el30_az210,foam_brick,sugar_box,0,123.1,4.39
stack5_scene0013,view_el30_az210,foam_brick,sugar_box,0,122.1,4.32
stack5_scene0013,view_el30_az210,sugar_box,foam_brick,0,127.2,4.66
stack5_scene0013,view_el30_az210,sugar_box,sugar_box,1,41.4,1.43
stack5_scene0013,view_el30_az210,foam_brick,sugar_box,0,126.2,4.59
stack5_scene0013,view_el30_az210,foam_brick,sponge,0,12.7,0.61
stack5_scene0013,view_el30_az240,foam_brick,sponge,0,33.3,0.4
stack5_scene0013,view_el45_az135,sugar_box,sugar_box,1,31.4,1.17
stack5_scene0013,view_el45_az135,foam_brick,sponge,0,20.9,1.18
stack5_scene0013,view_el45_az135,padlock,padlock,1,0.4,0.03
stack5_scene0013,view_el45_az225,sugar_box,sugar_box,1,57.2,1.56
stack5_scene0013,view_el45_az225,foam_brick,sponge,0,20.8,0.97
stack5_scene0013,view_el60_az180,sugar_box,sugar_box,1,73.4,1.95
stack5_scene0013,view_el60_az180,foam_brick,sponge,0,32.6,1.74
stack5_scene0013,view_el60_az180,sponge,foam_brick,0,32.1,1.75
stack5_scene0013,view_el60_az180,padlock,padlock,1,3.2,0.33
stack5_scene0013,view_el60_az195,foam_brick,sponge,0,31.0,1.61
stack5_scene0013,view_el60_az195,sponge,foam_brick,0,31.3,1.71
stack5_scene0013,view_el60_az195,padlock,padlock,1,4.3,0.48
stack5_scene0013,view_el60_az255,sugar_box,sugar_box,1,61.1,1.59
stack5_scene0013,view_el60_az255,sugar_box,sugar_box,1,55.8,1.52
stack5_scene0013,view_el60_az255,foam_brick,sponge,0,26.5,1.47
stack5_scene0013,view_el75_az105,sugar_box,sugar_box,1,52.9,1.22
stack5_scene0013,view_el75_az105,foam_brick,foam_brick,1,28.8,1.01
stack5_scene0013,view_el75_az225,sugar_box,sugar_box,1,71.5,1.79
stack5_scene0013,view_el75_az225,sugar_box,sugar_box,1,67.1,1.7
stack5_scene0013,view_el75_az225,foam_brick,sponge,0,38.2,1.95
stack5_scene0013,view_el90,sugar_box,sugar_box,1,40.0,1.0
stack5_scene0013,view_el90,padlock,padlock,1,0.0,0.0
stack5_scene0014,view_el30_az135,cracker_box,sugar_box,0,57.6,1.23
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,61.7,1.5
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,32.5,1.41
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,40.6,2.0
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,25.6,1.23
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,15.8,0.93
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,29.2,2.19
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,24.5,1.28
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,14.7,0.96
stack5_scene0014,view_el30_az135,cracker_box,cracker_box,1,17.2,1.57
stack5_scene0014,view_el30_az195,cracker_box,sugar_box,0,43.7,1.05
stack5_scene0014,view_el30_az195,cracker_box,baseball,0,171.1,3.46
stack5_scene0014,view_el30_az195,cracker_box,sugar_box,0,62.6,1.4
stack5_scene0014,view_el30_az195,cracker_box,sugar_box,0,64.9,1.44
stack5_scene0014,view_el30_az195,cracker_box,baseball,0,158.8,3.49
stack5_scene0014,view_el30_az195,cracker_box,cracker_box,1,7.0,0.18
stack5_scene0014,view_el30_az195,cracker_box,baseball,0,159.6,4.8
stack5_scene0014,view_el30_az195,cracker_box,cracker_box,1,8.5,1.02
stack5_scene0014,view_el30_az195,cracker_box,cracker_box,1,4.6,0.92
stack5_scene0014,view_el30_az210,cracker_box,sugar_box,0,54.2,1.18
stack5_scene0014,view_el30_az210,cracker_box,sugar_box,0,56.6,1.2
stack5_scene0014,view_el30_az210,cracker_box,sugar_box,0,34.9,0.9
stack5_scene0014,view_el30_az210,cracker_box,sugar_box,0,59.9,1.3
stack5_scene0014,view_el30_az210,cracker_box,cracker_box,1,7.4,0.19
stack5_scene0014,view_el30_az240,cracker_box,sugar_box,0,51.0,1.11
stack5_scene0014,view_el30_az240,cracker_box,sugar_box,0,56.3,1.18
stack5_scene0014,view_el30_az240,cracker_box,cracker_box,1,28.1,0.65
stack5_scene0014,view_el30_az240,cracker_box,cracker_box,1,16.6,0.62
stack5_scene0014,view_el30_az240,cracker_box,cracker_box,1,14.8,1.14
stack5_scene0014,view_el30_az240,cracker_box,cracker_box,1,25.8,2.03
stack5_scene0014,view_el45_az135,cracker_box,sugar_box,0,78.5,1.39
stack5_scene0014,view_el45_az135,cracker_box,sugar_box,0,76.2,1.36
stack5_scene0014,view_el45_az135,cracker_box,sugar_box,0,77.8,1.4
stack5_scene0014,view_el45_az135,cracker_box,cracker_box,1,62.3,1.25
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,76.1,1.44
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,73.6,1.31
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,51.3,0.89
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,77.0,1.38
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,82.0,1.39
stack5_scene0014,view_el45_az225,cracker_box,sugar_box,0,70.3,1.26
stack5_scene0014,view_el45_az225,sugar_box,cracker_box,0,14.5,0.76
stack5_scene0014,view_el45_az225,cracker_box,cracker_box,1,4.4,0.09
stack5_scene0014,view_el45_az225,sugar_box,cracker_box,0,7.9,0.42
stack5_scene0014,view_el60_az180,cracker_box,sugar_box,0,92.8,1.31
stack5_scene0014,view_el60_az180,cracker_box,sugar_box,0,93.9,1.32
stack5_scene0014,view_el60_az180,cracker_box,baseball,0,126.3,1.99
stack5_scene0014,view_el60_az180,cracker_box,cracker_box,1,47.4,0.72
stack5_scene0014,view_el60_az180,sugar_box,cracker_box,0,48.5,1.74
stack5_scene0014,view_el60_az180,cracker_box,cracker_box,1,39.0,0.67
stack5_scene0014,view_el60_az195,cracker_box,sugar_box,0,92.1,1.32
stack5_scene0014,view_el60_az195,cracker_box,sugar_box,0,93.4,1.32
stack5_scene0014,view_el60_az195,cracker_box,baseball,0,142.8,2.3
stack5_scene0014,view_el60_az195,cracker_box,cracker_box,1,32.1,0.55
stack5_scene0014,view_el60_az255,sugar_box,cracker_box,0,64.8,0.86
stack5_scene0014,view_el60_az255,sugar_box,baseball,0,19.8,0.42
stack5_scene0014,view_el60_az255,sugar_box,cracker_box,0,23.6,0.19
stack5_scene0014,view_el60_az255,cracker_box,sugar_box,0,65.0,0.79
stack5_scene0014,view_el60_az255,cracker_box,sugar_box,0,46.2,0.39
stack5_scene0014,view_el60_az255,sugar_box,sugar_box,1,2.8,0.06
stack5_scene0014,view_el60_az255,sugar_box,baseball,0,20.0,0.37
stack5_scene0014,view_el60_az255,sugar_box,cracker_box,0,23.8,0.18
stack5_scene0014,view_el60_az255,sugar_box,cracker_box,0,5.0,0.03
stack5_scene0014,view_el60_az255,cracker_box,cracker_box,1,78.8,2.19
stack5_scene0014,view_el60_az255,cracker_box,cracker_box,1,33.8,2.2
stack5_scene0014,view_el60_az255,cracker_box,cracker_box,1,38.5,2.22
stack5_scene0014,view_el75_az105,sugar_box,sugar_box,1,37.1,0.63
stack5_scene0014,view_el75_az105,sugar_box,sugar_box,1,26.7,0.29
stack5_scene0014,view_el75_az105,sugar_box,cracker_box,0,64.8,0.97
stack5_scene0014,view_el75_az105,sugar_box,cracker_box,0,44.5,0.77
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,66.2,0.78
stack5_scene0014,view_el75_az225,sugar_box,sugar_box,1,6.2,0.08
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,81.6,0.93
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,56.5,1.37
stack5_scene0014,view_el75_az225,sugar_box,sugar_box,1,1.8,0.02
stack5_scene0014,view_el75_az225,sugar_box,sugar_box,1,6.8,0.09
stack5_scene0014,view_el75_az225,cracker_box,sugar_box,0,67.3,0.86
stack5_scene0014,view_el75_az225,cracker_box,sugar_box,0,72.4,0.9
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,82.8,1.01
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,57.6,1.63
stack5_scene0014,view_el75_az225,sugar_box,cracker_box,0,62.7,1.69
stack5_scene0014,view_el75_az225,cracker_box,cracker_box,1,54.8,0.95
stack5_scene0014,view_el90,sugar_box,cracker_box,0,25.1,0.46
stack5_scene0014,view_el90,sugar_box,cracker_box,0,25.1,0.23
stack5_scene0014,view_el90,sugar_box,cracker_box,0,60.0,0.86
stack5_scene0015,view_el30_az135,bleach_cleanser,bleach_cleanser,1,30.0,1.1
stack5_scene0015,view_el30_az135,bleach_cleanser,bleach_cleanser,1,9.4,0.32
stack5_scene0015,view_el30_az210,wood_block,wood_block,1,6.7,0.18
stack5_scene0015,view_el30_az210,tennis_ball,tennis_ball,1,1.7,0.05
stack5_scene0015,view_el30_az210,tennis_ball,tennis_ball,1,3.6,0.2
stack5_scene0015,view_el30_az210,tennis_ball,tennis_ball,1,9.3,0.31
stack5_scene0015,view_el45_az135,wood_block,wood_block,1,80.4,1.72
stack5_scene0015,view_el45_az135,pear,tennis_ball,0,145.8,10.8
stack5_scene0015,view_el45_az135,bleach_cleanser,bleach_cleanser,1,14.8,0.39
stack5_scene0015,view_el45_az225,wood_block,wood_block,1,78.9,1.58
stack5_scene0015,view_el45_az225,pear,pear,1,8.3,0.47
stack5_scene0015,view_el45_az225,tennis_ball,tennis_ball,1,0.9,0.04
stack5_scene0015,view_el60_az180,bleach_cleanser,bleach_cleanser,1,17.7,0.22
stack5_scene0015,view_el60_az180,bleach_cleanser,bleach_cleanser,1,79.6,1.14
stack5_scene0015,view_el60_az180,bleach_cleanser,bleach_cleanser,1,26.5,0.47
stack5_scene0015,view_el60_az180,bleach_cleanser,bleach_cleanser,1,17.3,0.51
stack5_scene0015,view_el60_az195,bleach_cleanser,bleach_cleanser,1,7.1,0.09
stack5_scene0015,view_el60_az195,bleach_cleanser,bleach_cleanser,1,74.2,1.2
stack5_scene0015,view_el60_az195,bleach_cleanser,bleach_cleanser,1,25.7,0.76
stack5_scene0015,view_el60_az195,bleach_cleanser,bleach_cleanser,1,16.8,0.58
stack5_scene0015,view_el60_az255,wood_block,wood_block,1,107.1,2.59
stack5_scene0015,view_el60_az255,wood_block,bleach_cleanser,0,108.6,1.06
stack5_scene0015,view_el75_az225,bleach_cleanser,bleach_cleanser,1,23.2,0.76
stack5_scene0015,view_el75_az225,bleach_cleanser,bleach_cleanser,1,32.5,0.78
stack5_scene0015,view_el90,bleach_cleanser,bleach_cleanser,1,40.0,0.84
stack5_scene0016,view_el30_az135,wood_block,tomato_soup_can,0,58.9,1.47
stack5_scene0016,view_el30_az135,mustard_bottle,mustard_bottle,1,35.0,0.95
stack5_scene0016,view_el30_az135,fork,fork,1,64.8,2.79
stack5_scene0016,view_el30_az195,wood_block,tomato_soup_can,0,58.5,1.3
stack5_scene0016,view_el30_az195,fork,fork,1,90.0,2.85
stack5_scene0016,view_el30_az210,wood_block,tomato_soup_can,0,59.3,1.36
stack5_scene0016,view_el30_az210,wood_block,tomato_soup_can,0,60.1,1.4
